image_id,x,y,width,height
515,312.6293029785156,334.11077880859375,43.21435546875,174.2603759765625
516,203.220947265625,299.82257080078125,54.55267333984375,215.37457275390625
516,506.64605712890625,351.1465759277344,49.327392578125,219.32595825195312
516,83.81477355957031,158.10711669921875,66.33149719238281,393.97344970703125
516,380.3447570800781,217.9476776123047,57.43792724609375,417.724365234375
516,635.5779418945312,253.57078552246094,83.976806640625,425.58697509765625
517,628.1922607421875,186.0719757080078,58.379150390625,377.446044921875
517,76.39317321777344,225.69375610351562,71.74382019042969,324.7232360839844
517,163.8892364501953,325.4412841796875,49.2186279296875,238.74578857421875
517,557.9541625976562,303.44085693359375,51.9410400390625,223.16790771484375
517,691.039794921875,302.27496337890625,45.27978515625,292.6156005859375
517,232.3404083251953,221.56292724609375,57.96205139160156,330.25286865234375
517,483.365478515625,208.94349670410156,35.16534423828125,352.72283935546875
517,416.484130859375,199.4639892578125,43.51153564453125,418.45086669921875
517,317.7338562011719,423.17626953125,76.212890625,78.0457763671875
518,85.24986267089844,263.2442321777344,56.29298400878906,200.685302734375
518,619.7080688476562,293.88909912109375,50.864501953125,224.88397216796875
518,457.287353515625,293.9772033691406,52.29388427734375,221.10031127929688
518,330.67510986328125,301.8517150878906,40.86279296875,204.3287353515625
518,399.2913818359375,369.53057861328125,39.83587646484375,143.93255615234375
518,558.2481689453125,349.8825988769531,57.162841796875,147.49969482421875
518,508.8604736328125,287.2864685058594,27.2156982421875,209.752197265625
518,680.7639770507812,287.4280700683594,41.2672119140625,229.40243530273438
519,125.7559814453125,167.27711486816406,73.37527465820312,416.26202392578125
519,628.3475952148438,210.7122344970703,75.4808349609375,405.833740234375
519,236.9497833251953,466.3773193359375,86.98692321777344,256.963134765625
519,56.804901123046875,219.3091278076172,60.50447082519531,320.3890380859375
519,452.4144592285156,261.5312805175781,59.1002197265625,399.7319030761719
519,349.81658935546875,225.55270385742188,57.87713623046875,531.00634765625
519,541.518310546875,491.385009765625,70.320068359375,245.2490234375
519,263.87677001953125,591.2911376953125,34.552490234375,102.4642333984375
520,724.8887939453125,7.665771484375,54.1241455078125,473.46893310546875
520,167.15855407714844,278.9202880859375,34.332855224609375,263.35748291015625
520,401.9366149902344,223.1238250732422,54.4287109375,274.56097412109375
520,312.6988525390625,350.3327331542969,45.63116455078125,168.37149047851562
520,769.3948974609375,29.149124145507812,34.76123046875,344.73736572265625
520,492.7759094238281,146.694091796875,50.786285400390625,426.76220703125
520,615.2054443359375,351.55316162109375,59.118408203125,54.47283935546875
520,182.6187744140625,320.7513122558594,51.981201171875,203.77755737304688
521,664.2492065429688,262.11138916015625,50.037353515625,242.08599853515625
521,474.9196472167969,340.6652526855469,42.612030029296875,202.86404418945312
521,175.29136657714844,352.7772216796875,52.610565185546875,211.22802734375
521,275.1452331542969,406.26708984375,40.16925048828125,103.78570556640625
521,337.69110107421875,292.61151123046875,36.0035400390625,307.45819091796875
521,87.96817779541016,386.52484130859375,52.311912536621094,185.83538818359375
521,401.6814270019531,359.6949157714844,43.4903564453125,187.10226440429688
521,45.406410217285156,278.32684326171875,42.68504333496094,324.0040283203125
521,557.7415771484375,403.8175964355469,62.7227783203125,65.2076416015625
521,270.852783203125,379.58355712890625,50.2467041015625,290.29248046875
522,571.5191040039062,171.85928344726562,59.4385986328125,274.29827880859375
522,132.8275909423828,195.88333129882812,58.84051513671875,265.6292724609375
522,200.71888732910156,170.36080932617188,67.86082458496094,299.1942138671875
522,299.4338073730469,182.03709411621094,45.7286376953125,283.94366455078125
522,639.59033203125,109.80699157714844,52.173828125,375.917236328125
522,416.2502746582031,98.44161987304688,71.26849365234375,369.3980712890625
523,137.98631286621094,263.6898193359375,44.13861083984375,181.469970703125
523,465.9698791503906,313.2044677734375,55.816619873046875,142.92340087890625
523,548.2239990234375,263.17401123046875,72.4383544921875,269.3009033203125
523,196.10165405273438,339.4239196777344,42.99029541015625,97.54925537109375
523,342.5455627441406,300.88275146484375,36.84600830078125,135.27252197265625
524,301.938720703125,342.6773986816406,55.59716796875,231.60397338867188
524,536.2499389648438,399.98272705078125,48.4215087890625,146.60906982421875
524,444.0696105957031,190.28746032714844,55.58807373046875,383.43927001953125
524,223.2391357421875,152.81040954589844,46.73089599609375,398.45751953125
524,636.9786376953125,280.77557373046875,40.9769287109375,260.71453857421875
524,121.66987609863281,121.37896728515625,59.225677490234375,471.23931884765625
524,129.02102661132812,288.6559753417969,30.71624755859375,265.9643859863281
525,215.81137084960938,317.3645324707031,40.517364501953125,119.3778076171875
525,524.8458251953125,313.21514892578125,32.921875,111.57061767578125
525,157.55372619628906,318.8847961425781,31.551513671875,115.13525390625
525,342.8817138671875,332.000244140625,28.02313232421875,76.1861572265625
525,53.13905334472656,329.46673583984375,37.57228088378906,89.13897705078125
525,397.4644470214844,314.4022521972656,22.923095703125,132.7242431640625
526,165.64468383789062,272.2364501953125,66.8004150390625,277.29034423828125
526,424.30621337890625,244.63661193847656,47.2266845703125,391.546875
526,63.39908218383789,85.89924621582031,78.81529235839844,434.180908203125
526,697.5130615234375,152.69554138183594,65.3974609375,491.35223388671875
526,352.8410339355469,98.37802124023438,41.3865966796875,598.499755859375
526,284.37567138671875,100.57566833496094,53.7396240234375,425.358154296875
526,604.9616088867188,423.5914611816406,61.501953125,94.37411499023438
526,513.6416625976562,155.704345703125,55.37939453125,415.3916015625
526,3.775442123413086,119.0792236328125,41.31196594238281,530.1207885742188
526,593.9974365234375,416.2035827636719,91.499267578125,212.57339477539062
527,380.0090637207031,395.3131408691406,32.5811767578125,92.58160400390625
527,503.6475830078125,310.7867126464844,35.6243896484375,230.85073852539062
527,144.9887237548828,375.59661865234375,58.863128662109375,175.597900390625
527,654.89013671875,351.740966796875,33.62353515625,85.5882568359375
527,107.05281066894531,354.88201904296875,29.185455322265625,193.7552490234375
527,311.6492919921875,384.68170166015625,37.20306396484375,104.139404296875
527,490.10906982421875,315.39910888671875,25.48516845703125,213.76544189453125
527,440.9686279296875,363.86859130859375,31.07720947265625,125.90863037109375
528,287.7934265136719,297.4923095703125,30.33203125,218.7083740234375
528,520.8110961914062,255.17041015625,53.1552734375,309.66046142578125
528,600.7003784179688,426.71063232421875,54.9954833984375,171.555419921875
528,692.7545776367188,371.87481689453125,41.0750732421875,182.27203369140625
528,416.4723815917969,285.985595703125,50.185302734375,263.7313232421875
528,356.9552917480469,245.21066284179688,28.74053955078125,308.0011291503906
528,85.506103515625,306.0003967285156,66.43721008300781,206.05453491210938
528,185.49600219726562,418.1788024902344,62.007354736328125,60.63446044921875
528,19.48154067993164,241.43397521972656,18.69168472290039,290.95745849609375
529,729.9776611328125,-9.349029541015625,58.981201171875,559.6348876953125
529,113.5191650390625,357.5223388671875,52.5433349609375,334.0054931640625
529,625.4275512695312,255.9778594970703,43.8873291015625,319.4727783203125
529,26.434282302856445,345.828857421875,50.89921569824219,273.5416259765625
529,301.4792785644531,170.06427001953125,61.3187255859375,423.8856201171875
529,449.2528381347656,49.98793029785156,60.0477294921875,463.6185302734375
529,534.55712890625,54.36187744140625,45.8929443359375,593.6436157226562
529,219.95372009277344,64.8250732421875,43.11576843261719,694.3541259765625
529,283.7667541503906,196.65472412109375,38.05755615234375,398.75439453125
529,392.3088073730469,408.2496337890625,52.966796875,62.65533447265625
529,3.809781074523926,417.01513671875,25.48980712890625,184.86663818359375
529,542.473876953125,399.1521911621094,31.71826171875,201.15567016601562
530,651.749267578125,190.46485900878906,43.33984375,272.214599609375
530,502.1434326171875,154.1405029296875,61.2222900390625,294.72650146484375
530,250.45867919921875,241.5157470703125,51.59075927734375,269.3802490234375
530,117.58076477050781,183.30162048339844,40.41796875,287.1517333984375
530,582.9021606445312,268.86590576171875,38.4644775390625,175.3033447265625
530,451.51654052734375,271.3896789550781,43.26434326171875,170.9051513671875
530,392.9027404785156,186.77085876464844,28.4869384765625,339.0753173828125
530,173.1956024169922,213.60186767578125,60.7861328125,240.78619384765625
530,332.0387268066406,163.8244171142578,42.222900390625,296.06719970703125
530,93.6571044921875,187.7541961669922,42.29463195800781,282.1590576171875
531,339.08074951171875,265.73785400390625,37.8902587890625,197.17254638671875
531,506.4867858886719,230.68521118164062,41.689971923828125,296.2796325683594
531,580.40966796875,263.2992248535156,38.17578125,224.960693359375
531,284.0639343261719,298.56439208984375,41.0714111328125,210.04541015625
531,189.99546813964844,357.52459716796875,50.187286376953125,177.35308837890625
531,644.1007690429688,297.80694580078125,48.086181640625,138.10626220703125
531,94.89785766601562,323.0299987792969,55.66358947753906,168.38763427734375
531,31.456707000732422,294.1175842285156,38.234622955322266,237.42239379882812
531,459.5970764160156,278.53631591796875,28.90399169921875,187.23065185546875
532,542.2185668945312,235.5313262939453,54.6243896484375,372.9915771484375
532,198.16822814941406,232.31085205078125,59.30195617675781,336.32745361328125
532,441.8609924316406,261.4909973144531,58.8043212890625,270.0190124511719
532,429.60040283203125,191.27166748046875,25.95733642578125,363.9930419921875
532,248.10511779785156,290.8672790527344,33.72438049316406,253.05960083007812
533,637.2044067382812,267.1900634765625,56.0811767578125,292.195068359375
533,340.8992004394531,290.0330505371094,40.49755859375,190.4310302734375
533,147.74588012695312,287.23175048828125,60.521148681640625,191.02496337890625
533,391.83929443359375,236.26087951660156,43.3525390625,262.539794921875
533,273.3730773925781,288.9996643066406,33.5755615234375,149.40850830078125
533,82.05235290527344,213.63343811035156,40.5006103515625,196.0259246826172
533,446.64019775390625,232.1621856689453,39.6812744140625,303.27398681640625
533,59.793296813964844,213.15614318847656,40.850189208984375,199.4078826904297
533,217.79248046875,232.6725311279297,50.8370361328125,215.2718048095703
533,513.3583374023438,416.2071838378906,73.8623046875,66.89788818359375
534,255.87408447265625,239.92481994628906,62.51495361328125,405.1497802734375
534,491.4062194824219,254.81756591796875,52.370819091796875,328.3682861328125
534,33.845890045166016,68.86749267578125,54.17655563354492,541.5326538085938
534,408.5495910644531,102.26602172851562,50.0865478515625,664.7298583984375
534,733.1475830078125,50.882720947265625,64.931640625,729.9229736328125
534,692.7019653320312,147.08602905273438,42.8587646484375,500.6504211425781
534,581.807373046875,386.3917541503906,72.830078125,80.79754638671875
534,276.0007629394531,493.6678466796875,32.76812744140625,87.1151123046875
534,90.78768920898438,48.435211181640625,40.825439453125,664.4677734375
534,97.59840393066406,350.68597412109375,28.070953369140625,238.34735107421875
535,442.9294128417969,294.9901123046875,44.9232177734375,266.5111083984375
535,92.69760131835938,181.1595458984375,39.83140563964844,438.9227294921875
535,147.5226287841797,306.4561767578125,40.978240966796875,242.3843994140625
535,305.3802795410156,189.99600219726562,41.2490234375,489.7322692871094
535,196.32534790039062,407.3065185546875,44.63250732421875,158.09423828125
535,528.7144775390625,300.83270263671875,59.9591064453125,224.785400390625
535,237.24082946777344,291.1591796875,57.44218444824219,282.877197265625
535,360.1463623046875,393.93621826171875,56.06072998046875,232.7713623046875
536,273.3937072753906,341.1777038574219,48.4127197265625,205.47512817382812
536,444.72613525390625,241.00509643554688,39.073486328125,375.1506652832031
536,533.9404907226562,219.6566162109375,54.2098388671875,342.42913818359375
536,580.2760620117188,218.29226684570312,45.3045654296875,367.0553894042969
536,699.9066772460938,219.01531982421875,46.2545166015625,352.0040283203125
536,72.81826782226562,223.1053466796875,49.35307312011719,393.5859375
536,646.6236572265625,346.53875732421875,41.410888671875,211.91455078125
536,21.829853057861328,175.42251586914062,41.9774169921875,514.188720703125
536,188.87867736816406,212.8374786376953,55.44439697265625,418.41314697265625
536,165.78269958496094,276.21795654296875,34.164276123046875,245.2603759765625
536,353.85565185546875,183.0140380859375,38.87091064453125,479.2149658203125
536,720.2957153320312,201.17909240722656,65.9403076171875,396.20147705078125
536,389.1213073730469,200.5601348876953,47.16802978515625,434.3514404296875
537,354.90118408203125,211.53369140625,25.2183837890625,82.1358642578125
537,326.05792236328125,92.94115447998047,83.49560546875,224.38946533203125
538,325.28997802734375,345.5444030761719,35.13861083984375,92.484375
538,568.1863403320312,363.14825439453125,48.2646484375,105.37725830078125
538,178.45916748046875,336.5337219238281,27.870574951171875,86.16204833984375
538,479.205078125,364.15191650390625,50.3934326171875,121.89263916015625
538,712.734375,387.293212890625,30.0435791015625,97.655029296875
538,122.03412628173828,327.5459899902344,30.93915557861328,121.06787109375
538,240.17855834960938,347.15643310546875,41.57171630859375,83.70440673828125
539,184.360595703125,309.9377136230469,52.987091064453125,197.2186279296875
539,556.5980834960938,228.36001586914062,52.794921875,257.6212158203125
539,116.58575439453125,206.5682830810547,60.348236083984375,253.67396545410156
539,672.305419921875,150.4801788330078,55.6905517578125,319.14642333984375
539,424.583984375,255.26852416992188,44.4093017578125,234.197509765625
539,33.66010284423828,118.9642333984375,51.6368408203125,512.6107788085938
539,490.97314453125,170.61190795898438,55.2340087890625,456.4667053222656
539,274.66546630859375,139.95323181152344,78.7572021484375,507.393798828125
539,285.2341613769531,163.7884063720703,36.915283203125,297.14697265625
539,328.5580749511719,70.57354736328125,52.7464599609375,595.9050903320312
539,682.6519165039062,52.99395751953125,63.9385986328125,841.2110595703125
540,152.25450134277344,347.2496337890625,41.7711181640625,340.3909912109375
540,723.6563110351562,14.281219482421875,58.9139404296875,697.7476806640625
540,610.4847412109375,338.65625,34.6251220703125,462.02783203125
540,223.75914001464844,81.56893920898438,46.55940246582031,598.8885498046875
540,337.9571228027344,510.93157958984375,99.02252197265625,96.689208984375
540,450.2782287597656,78.00009155273438,49.866943359375,410.85430908203125
540,13.576072692871094,77.89138793945312,68.2127456665039,542.769287109375
540,724.9671630859375,298.5054626464844,35.04736328125,328.9366760253906
540,485.7645568847656,30.46855926513672,41.193634033203125,216.19802856445312
542,431.249267578125,304.5828857421875,41.5584716796875,153.91082763671875
542,281.3386535644531,249.28524780273438,39.5635986328125,177.61016845703125
542,339.6761474609375,200.5221710205078,44.3072509765625,264.923583984375
542,154.72019958496094,282.32611083984375,47.84814453125,151.5748291015625
542,504.24859619140625,229.5870361328125,47.064453125,240.2149658203125
542,721.074951171875,228.75608825683594,30.6326904296875,267.1461181640625
542,657.3986206054688,257.39471435546875,39.5299072265625,168.70166015625
542,232.3959503173828,289.9251708984375,25.374557495117188,138.6456298828125
542,70.19368743896484,218.6932373046875,29.319381713867188,239.72796630859375
542,555.1005249023438,228.6089324951172,24.3043212890625,195.36610412597656
543,308.5807800292969,2.927093505859375,117.27447509765625,570.5123291015625
544,398.4539489746094,293.1676940917969,47.37127685546875,148.43621826171875
544,521.005126953125,283.8894958496094,50.3360595703125,181.8675537109375
544,645.66552734375,279.09429931640625,34.6650390625,170.1873779296875
544,263.2595520019531,350.32818603515625,50.94940185546875,133.59893798828125
544,218.8602752685547,364.7435302734375,29.75335693359375,106.63482666015625
544,146.90982055664062,318.6059875488281,45.83074951171875,175.85894775390625
545,363.9352722167969,219.24729919433594,49.54852294921875,444.2025146484375
545,258.8641357421875,394.51165771484375,70.83966064453125,235.2999267578125
545,705.2406005859375,266.10552978515625,59.1131591796875,381.97454833984375
545,25.965818405151367,61.23095703125,36.884429931640625,666.0848388671875
545,553.28564453125,359.441650390625,78.9296875,439.9708251953125
545,570.5682983398438,381.93878173828125,36.540283203125,84.1015625
545,152.91111755371094,91.2828369140625,50.95660400390625,538.1845703125
545,441.7655944824219,136.15966796875,36.61956787109375,681.6552734375
545,576.8610229492188,671.5394897460938,39.554931640625,67.23681640625
545,748.2260131835938,306.656982421875,41.235107421875,333.33599853515625
545,113.34765625,106.7767333984375,70.40383911132812,427.955322265625
545,127.32926940917969,114.06346893310547,35.0252685546875,245.30325317382812
545,30.609256744384766,395.98101806640625,28.961822509765625,243.299560546875
546,497.67254638671875,225.09347534179688,71.0965576171875,301.9822082519531
546,323.7121276855469,207.08419799804688,52.840087890625,318.3341369628906
546,131.52713012695312,240.53057861328125,48.451934814453125,274.756103515625
546,414.9222412109375,320.8459777832031,69.9444580078125,257.4720153808594
546,188.89373779296875,235.6168212890625,39.440765380859375,271.20684814453125
547,298.0360107421875,433.57781982421875,54.67413330078125,212.0972900390625
547,624.110595703125,325.44183349609375,63.503662109375,313.93609619140625
547,193.73855590820312,236.8445281982422,56.0057373046875,367.3253173828125
547,397.01739501953125,271.90203857421875,51.68072509765625,344.06793212890625
547,514.3140258789062,359.9111328125,53.7000732421875,277.45556640625
548,129.56153869628906,131.17791748046875,92.2642822265625,564.6625366210938
548,59.12845230102539,87.52410888671875,42.70408248901367,587.5478515625
548,436.2032470703125,82.33758544921875,99.8267822265625,606.4878540039062
548,721.5528564453125,106.04501342773438,41.6065673828125,699.6241455078125
548,560.872802734375,457.7706298828125,89.05224609375,100.649658203125
548,449.8493957519531,96.93086242675781,32.21295166015625,311.1383056640625
548,284.0594787597656,456.36627197265625,99.11175537109375,151.87841796875
548,479.71990966796875,335.83587646484375,32.73388671875,304.04327392578125
548,577.4112548828125,435.8211669921875,91.3563232421875,267.55859375
549,527.1759033203125,320.225830078125,51.7982177734375,150.5826416015625
549,428.8528137207031,276.5445556640625,43.09356689453125,123.7967529296875
549,254.37599182128906,306.0387878417969,54.69447326660156,131.898193359375
549,135.0843048095703,289.1847839355469,44.927398681640625,126.87493896484375
549,634.7303466796875,253.37799072265625,54.5189208984375,199.85076904296875
549,66.74217224121094,215.02212524414062,43.452484130859375,190.93768310546875
549,366.34552001953125,196.73028564453125,28.797119140625,190.2841796875
549,689.898681640625,714.9448852539062,69.5059814453125,68.1064453125
550,709.5872802734375,186.01510620117188,53.0130615234375,228.2139892578125
550,632.5194091796875,233.13726806640625,60.911376953125,165.40814208984375
550,154.11009216308594,315.6525573730469,39.9478759765625,141.7198486328125
550,301.0441589355469,237.84716796875,67.67864990234375,150.374755859375
550,450.18133544921875,179.64938354492188,45.64874267578125,187.55657958984375
550,390.7076416015625,253.40594482421875,38.1990966796875,137.6517333984375
550,60.94774627685547,227.1480712890625,37.469207763671875,253.801513671875
550,561.1602783203125,106.61878967285156,53.3226318359375,357.53594970703125
550,515.9771728515625,141.9413604736328,45.1356201171875,288.807373046875
550,230.61978149414062,215.22494506835938,50.064605712890625,234.9881591796875
551,91.27507019042969,240.8931427001953,56.862152099609375,331.08349609375
551,165.78814697265625,241.93162536621094,55.4627685546875,332.76171875
551,449.3097229003906,301.80999755859375,58.498779296875,181.09515380859375
551,609.5272216796875,238.46945190429688,52.1405029296875,248.89227294921875
551,670.6207275390625,219.3770751953125,38.9852294921875,309.187255859375
551,402.32281494140625,297.6703796386719,51.15594482421875,238.84304809570312
551,287.9764404296875,312.02178955078125,61.6431884765625,348.02960205078125
552,719.78125,-47.917083740234375,56.8115234375,766.503173828125
552,630.8182373046875,246.53125,52.5283203125,414.4852294921875
552,456.63421630859375,331.1884765625,33.99658203125,398.0399169921875
552,52.165443420410156,403.63525390625,38.74420166015625,156.68780517578125
552,14.877962112426758,54.430419921875,52.680564880371094,574.9353637695312
552,557.71630859375,46.561309814453125,49.2120361328125,551.6815185546875
552,177.31739807128906,374.7796630859375,60.3624267578125,78.4986572265625
552,338.00604248046875,172.29037475585938,62.26947021484375,454.6798400878906
